REGION,SUB_REGION,SUB_REGION_2,HABITAT_TYPE,YEAR,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,parrotfish_Density,parrotfish_Biomass,hardCoral_PrctCvr,cca_PrctCvr,hydrocoral_PrctCvr,microbioerosion_PrctCvr,macrobioerosion_PrctCvr,hardCoral_G,cca_G,hydrocoral_G,microbioerosion_G,macrobioerosion_G,urchin_G,parrotfish_G,grossP_G,grossE_G,net_G,budget_State,RAP
FLK,MK,Middle_Keys,Inshore,2024,1033,24.70397,-80.99337,7.467599761,395.480226,10.37154132,12,0,0,80,2,0.675423113,0,0,0.196398372,0.123771891,0,0.001997439,0.675423113,0.322167702,0.353255411,Stasis,0.32613711
FLK,MK,Middle_Keys,Inshore,2024,1005,24.75144,-80.92049,5.181599834,0,0,3,4,0,57,0,0.144224987,0.009819919,0,0.13993384,0,0,0,0.154044905,0.13993384,0.014111065,Stasis,0.013027803
FLK,MK,Middle_Keys,MidChannel,2024,1073,24.69768,-80.95923,5.791199815,2740.112994,89.20925979,6,6,0,48,0,0.347260401,0.014729878,0,0.117839023,0,0,0.20383583,0.361990279,0.321674853,0.040315425,Stasis,0.037220537
FLK,MK,Middle_Keys,Offshore,2024,1215,24.60286,-81.18415,13.41119957,593.220339,39.50463616,7,5,0,71,0,0.410646441,0.012274898,0,0.174303555,0,0,0.009189966,0.422921339,0.183493521,0.239427818,Stasis,0.221047702
FLK,MK,Middle_Keys,Offshore,2024,1240,24.61783,-81.1278,17.37359944,875.7062147,43.43308004,7,13,4,56,0,0.347653357,0.031914735,0.043982548,0.137478861,0,0.037357641,0.009527071,0.423550641,0.184363573,0.239187068,Stasis,0.220825433
FLK,MK,Middle_Keys,Offshore,2024,1209,24.65609,-81.0033,14.02079955,0,0,4,6,1,80,0,0.239717825,0.014729878,0.010995637,0.196398372,0,0,0,0.26544334,0.196398372,0.069044968,Stasis,0.063744604
FLK,MK,Middle_Keys,Offshore,2024,1566,24.63583,-81.07148,11.73479963,706.2146893,88.61767448,4,0,2,80,0,0.227084091,0,0.021991274,0.196398372,0,0,0.006469867,0.249075365,0.202868239,0.046207125,Stasis,0.04265995
FLK,MK,Middle_Keys,Offshore,2024,1190,24.76635,-80.73061,18.13559942,480.2259887,29.71547874,5,0,1,89,1,0.322382558,0,0.010995637,0.218493189,0.061885945,0,0.084417023,0.333378195,0.364796158,-0.031417963,Stasis,-0.029006105
FLK,MK,Middle_Keys,Offshore,2024,1323,24.76801,-80.75091,5.181599834,225.9887006,16.32215428,2,4,1,81,0,0.126186473,0.009819919,0.010995637,0.198853352,0,0,0.001534082,0.147002028,0.200387434,-0.053385406,Stasis,-0.049287177
FLK,MK,Middle_Keys,Offshore,2024,8074,24.62589,-81.10961,6.857999781,141.2429379,33.97711144,2,1,0,92,0,0.113552738,0.00245498,0,0.225858128,0,0,0.013266292,0.116007718,0.23912442,-0.123116702,Stasis,-0.113665422
FLK,MK,Middle_Keys,Offshore,2024,1267,24.58645,-81.23243,21.33599932,932.2033898,43.27295849,4.545454545,13.63636363,1.515151515,54.54545455,1.515151515,0.263719009,0.033476995,0.016660056,0.133907981,0.093766584,0,0.215614993,0.31385606,0.443289558,-0.129433498,Stasis,-0.119497298
FLK,MK,Middle_Keys,Offshore,2024,1325,24.68322,-80.97264,5.181599834,3587.570621,228.2994105,1,13,0,77,0,0.056787062,0.031914735,0,0.189033433,0,0,0.085931011,0.088701798,0.274964444,-0.186262647,Stasis,-0.171963853
FLK,MK,Middle_Keys,Offshore,2024,1193,24.67686,-80.94236,16.61159947,2542.372881,15.21362355,1,3,0,83,0,0.056787062,0.007364939,0,0.203763311,0,0,0.051474384,0.064152001,0.255237695,-0.191085694,Stasis,-0.17641665
FLK,MK,Middle_Keys,Offshore,2024,1120,24.67654,-80.94989,10.36319967,1638.418079,109.961594,0,6,0,81,0,0,0.014729878,0,0.198853352,0,0,0.010874911,0.014729878,0.209728263,-0.194998385,Stasis,-0.180028976
FLK,MK,Middle_Keys,Offshore,2024,8075,24.62488,-81.11191,7.315199766,84.74576271,17.23616329,0,1,0,98,0,0,0.00245498,0,0.240588006,0,0,0.005053481,0.00245498,0.245641487,-0.243186507,Stasis,-0.224517848
FLK,MK,Middle_Keys,Offshore,2024,1565,24.66663,-80.98309,7.772399752,1073.446328,87.4361562,1,9,0,78,0,0.056787062,0.022094817,0,0.191488413,0,0,0.210633066,0.078881879,0.402121479,-0.3232396,Stasis,-0.298425518
FLK,MK,Middle_Keys,Offshore,2024,1354,24.6819,-80.97296,6.095999805,988.700565,36.09875036,4,1,1,73,0,0.224190897,0.00245498,0.010995637,0.179213515,0,0,0.387066313,0.237641514,0.566279828,-0.328638314,Stasis,-0.30340979
FLK,MK,Middle_Keys,Offshore,2024,8099,24.62624,-81.108,7.619999756,1892.655367,134.7486374,1,2,0,94,0,0.059705483,0.004909959,0,0.230768087,0,0,0.238494639,0.064615443,0.469262726,-0.404647284,Stasis,-0.373583792
FLK,MK,Middle_Keys,Offshore,2024,1239,24.73187,-80.79988,14.02079955,1977.40113,43.59177019,3,2,0,88,0,0.207901816,0.004909959,0,0.21603821,0,0,0.439465913,0.212811775,0.655504123,-0.442692347,Stasis,-0.408708256
FLK,MK,Middle_Keys,Offshore,2024,1264,24.7277,-80.80288,26.66999915,1186.440678,43.43970148,10,13,0,65,0,0.27349114,0.031914735,0,0.159573677,0,0,0.603309368,0.305405875,0.762883045,-0.45747717,Stasis,-0.422358094
FLK,MK,Middle_Keys,Offshore,2024,1074,24.57825,-81.28482,9.448799698,1299.435028,40.42497929,1,0,3,77,0,0.056787062,0,0.032986911,0.189033433,0,0,0.368233487,0.089773973,0.55726692,-0.467492947,Stasis,-0.431604992
FLK,MK,Middle_Keys,Offshore,2024,1322,24.76487,-80.75495,8.077199742,1553.672316,195.0732442,1,3,1,89,0,0.056787062,0.007364939,0.010995637,0.218493189,0,0,0.343961104,0.075147638,0.562454293,-0.487306655,Stasis,-0.449897664
FLK,MK,Middle_Upper_Transition,Offshore,2024,1196,24.79804,-80.68668,17.06879945,1836.158192,132.8217466,3,2,0,89,0,0.164187419,0.004899674,0,0.218035501,0,0,0.476356748,0.169087093,0.694392249,-0.525305156,Erosion,-0.48497914
FLK,MK,Middle_Keys,Offshore,2024,8174,24.62586,-81.10898,7.772399752,1355.932203,360.7493996,0,2,0,94,0,0,0.004909959,0,0.230768087,0,0,0.787715397,0.004909959,1.018483484,-1.013573525,Erosion,-0.935764691
FLK,MK,Middle_Keys,Offshore,2024,8325,24.62588,-81.11142,3.505199888,2288.135593,297.2553381,2,42,0,50,0,0.075152694,0.103109145,0,0.122748983,0,0,2.093243981,0.178261839,2.215992964,-2.037731124,Erosion,-1.88130095
FLK,MK,Middle_Keys,Offshore,2024,8060,24.62632,-81.11043,1.981199937,1468.926554,631.4846665,1,20,0,50,0,0.069399411,0.049099593,0,0.122748983,0,0,2.75704832,0.118499004,2.879797303,-2.761298299,Erosion,-2.549322161
FLK,MK,Middle_Keys,Offshore,2024,8326,24.62629,-81.10989,3.657599883,2118.644068,359.5862193,1,24,0,58,0,0.069399411,0.058919512,0,0.14238882,0,0,4.135521344,0.128318922,4.277910164,-4.149591242,Erosion,-3.831040246
FLK,UK,Upper Keys,Inshore,2014,1231,24.90063333,-80.61763333,2.978727177,1889.204545,79.56554887,46,4.5,1,49,,4.838709212,0.0108,0.010749388,0.2292,0,0,0.30492387,4.8602586,0.53412387,4.32613473,Growth,3.994031048
FLK,UK,Upper Keys,Inshore,2014,1129,25.2788,-80.235,2.497015305,1740.056818,21.15915143,43,3,0,49,,4.445529928,0.007682435,0,0.252239939,0,0,0.054618522,4.453212362,0.306858461,4.146353902,Growth,3.828051426
FLK,UK,Upper Keys,Inshore,2014,1229,24.89796667,-80.61701667,3.615266551,3028.551136,97.44661424,51.5,7.5,0,42,,4.507791818,0.018,0,0.2364,0,0,0.933783391,4.525791818,1.170183391,3.355608427,Growth,3.09800898
FLK,UK,Upper Keys,Inshore,2014,1299,24.90456667,-80.61541667,3.146611664,312.5,40.7311024,28.5,4.5,0,71,,2.088407918,0.0108,0,0.2028,0,0,0.103884997,2.099207918,0.306684997,1.792522921,Growth,1.654916605
FLK,UK,Upper Keys,Inshore,2014,1124,25.21423333,-80.27071667,3.576917532,2265.625,83.37720471,30,2,1.5,52,,2.1564649,0.004870953,0.016362426,0.188749432,0,0,0.328440347,2.177698279,0.51718978,1.6605085,Growth,1.533036514
FLK,UK,Upper Keys,Inshore,2014,1127,25.23715,-80.25861667,3.86503321,2223.039773,101.8018011,26.5,6,0,55,,1.787527207,0.0144,0,0.198,0,0,0.356001031,1.801927207,0.554001031,1.247926176,Growth,1.15212683
FLK,UK,Upper Keys,Inshore,2014,1118,25.06823333,-80.39251667,2.349499925,2173.295455,71.91275019,13,1.5,2,81.5,,1.211088073,0.003625943,0.021653703,0.109986928,0,0,0.067009925,1.236367718,0.176996853,1.059370865,Growth,0.978046314
FLK,UK,Upper Keys,Inshore,2014,1121,25.12965,-80.32056667,3.867149876,2598.039773,197.1820623,23,2.5,0,75.5,,1.451751862,0.006101854,0,0.191598213,0,0,0.326511006,1.457853716,0.518109219,0.939744497,Growth,0.867603284
FLK,UK,Upper Keys,Inshore,2014,1300,24.90406667,-80.61768333,3.505199888,1392.045455,85.59702433,19,2,0,85.5,,1.032475812,0.0048,0,0.2388,0,0,0.274559946,1.037275812,0.513359946,0.523915866,Growth,0.483696502
FLK,UK,Upper Keys,Inshore,2014,1119,25.12785,-80.33425,4.876799844,2669.204545,39.02414199,11,2.5,0,82.5,,0.628273989,0.006,0,0.1056,0,0.003031919,0.129316959,0.634273989,0.237948878,0.396325111,Stasis,0.365900486
FLK,UK,Upper Keys,Inshore,2014,1126,25.23673333,-80.26733333,1.910442796,4421.25,121.4119591,18,1,0,71,,1.339173849,0.002420009,0,0.182710692,0,0,1.250427045,1.341593858,1.433137737,-0.091543879,Stasis,-0.084516345
FLK,UK,Upper Keys,MidChannel,2014,1297,24.93465,-80.54876667,4.348479861,2372.159091,170.5089464,30.5,6,1,61.5,,4.369779236,0.018156756,0.013553751,0.269376797,0,0,1.078789728,4.401489744,1.348166525,3.053323219,Growth,2.818929252
FLK,UK,Upper Keys,MidChannel,2014,1298,24.93733333,-80.5473,4.470399857,42.61363636,0.203978112,35.5,2,0,57,,2.757480139,0.00513807,0,0.236575266,0,0,0,2.762618209,0.236575266,2.526042943,Growth,2.332126615
FLK,UK,Upper Keys,MidChannel,2014,1233,24.98661667,-80.46985,3.200399898,1363.636364,14.52008583,22.5,5,1,60.5,,2.479852336,0.012093533,0.010833173,0.203171356,0,0.001515959,0.001239303,2.502779043,0.205926618,2.296852425,Growth,2.120530328
FLK,UK,Upper Keys,MidChannel,2014,1232,24.95211667,-80.53685,5.791199815,1272.329545,15.96168707,26.5,1,1,72,,2.186843483,0.002415194,0.010817441,0.147624394,0.002435321,0,0.003729519,2.200076119,0.153789234,2.046286885,Growth,1.889199912
FLK,UK,Upper Keys,MidChannel,2014,1131,24.98846667,-80.44008333,6.462712293,3046.875,24.84189363,8,2.5,1,87,,1.738965364,0.006011928,0.010770758,0.185167388,0,0,0.004878371,1.75574805,0.190045759,1.565702291,Growth,1.445508278
FLK,UK,Upper Keys,MidChannel,2014,1139,25.2229,-80.23018333,1.75661047,1423.295455,20.01864246,13,2,1.5,50.5,,1.215304956,0.004804704,0.016139884,0.192188161,0,0.001515959,0.004706278,1.236249544,0.198410398,1.037839145,Growth,0.958167516
FLK,UK,Upper Keys,MidChannel,2014,1152,25.20885,-80.2431,2.005263094,1642.215909,63.2250154,21.5,7.5,1,47.5,,1.592118154,0.018570065,0.011089824,0.240172845,0,0,0.408030788,1.621778043,0.648203633,0.97357441,Growth,0.898836182
FLK,UK,Upper Keys,MidChannel,2014,1150,24.99485,-80.44626667,4.724399849,22230.11364,216.0718941,11,5.5,1,75.5,,1.079952188,0.013216257,0.010762627,0.216266027,0,0,0.280267408,1.103931072,0.496533436,0.607397636,Growth,0.56076964
FLK,UK,Upper Keys,MidChannel,2014,1128,25.27486667,-80.2264,3.047999902,1484.375,78.82080765,17.5,3.5,1,65.5,,1.409191991,0.008555018,0.010947763,0.238318359,0,0,0.838749201,1.428694772,1.07706756,0.351627213,Stasis,0.324633904
FLK,UK,Upper Keys,MidChannel,2014,1133,25.04431667,-80.36668333,4.584699853,2688.210227,175.8136098,15.5,6.5,1.5,61,,1.390312381,0.016202083,0.016746392,0.244277556,0,0,0.855362588,1.423260855,1.099640144,0.323620711,Stasis,0.298777372
FLK,UK,Upper Keys,MidChannel,2014,1222,24.93858333,-80.55133333,5.709138279,1228.693182,580.0623947,18.5,1,0,82.5,,1.167693334,0.00241297,0,0.213636357,0.001216539,0,0.657412105,1.170106304,0.872265001,0.297841304,Stasis,0.274976969
FLK,UK,Upper Keys,MidChannel,2014,1134,25.05535,-80.36401667,3.071446055,589.4886364,4.377919356,1,2,3,55,,0.058088317,0.004810802,0.032320735,0.150337559,0,0.001515959,0.000492132,0.095219854,0.15234565,-0.057125796,Stasis,-0.052740429
FLK,UK,Upper Keys,MidChannel,2014,1142,25.2932,-80.22098333,5.153024835,1413.352273,120.2650295,7,9.5,0,70,,0.324031266,0.022910787,0,0.217049561,0,0,0.258052862,0.346942053,0.475102423,-0.12816037,Stasis,-0.118321904
FLK,UK,Upper Keys,MidChannel,2014,1155,25.27626667,-80.21018333,4.114799868,710.2272727,11.12338642,1,2,0,102.5,,0.05886984,0.004875527,0,0.19136442,0,0.003031919,0.003973072,0.063745367,0.198369411,-0.134624044,Stasis,-0.124289382
FLK,UK,Upper Keys,MidChannel,2014,1136,25.06988333,-80.33738333,3.809999878,269.8863636,1.499261916,1,1,1.5,95,,0.007145474,0.002409345,0.016186863,0.190338226,0,0,0,0.025741681,0.190338226,-0.164596545,Stasis,-0.151960989
FLK,UK,Upper Keys,MidChannel,2014,1202,25.1245,-80.3007,5.029199839,1598.011364,150.8339635,0,3.5,3,87,,0,0.008416775,0.032312564,0.162323516,0,0.006063837,0.098706769,0.040729339,0.267094122,-0.226364783,Stasis,-0.208987474
FLK,UK,Upper Keys,MidChannel,2014,1170,25.15471667,-80.26898333,5.63879982,866.4772727,22.11657295,0,1,0,100,,0,0.002403819,0,0.231968512,0,0.001515959,0.003444721,0.002403819,0.236929193,-0.234525374,Stasis,-0.216521603
FLK,UK,Upper Keys,MidChannel,2014,1237,24.95825,-80.49045,4.419599859,2064.744318,65.46904538,3,1.5,1,72,,0.273454518,0.003638067,0.010863055,0.2088,0,0,0.423939797,0.28795564,0.632739797,-0.344784157,Stasis,-0.318316168
FLK,UK,Upper Keys,MidChannel,2014,1137,25.1479,-80.27471667,8.229599737,1001.420455,203.9981185,4,2,1,92,,0.184726331,0.004810698,0.010773346,0.184009203,0,0,0.509518743,0.200310375,0.693527946,-0.493217571,Stasis,-0.455354818
FLK,UK,Upper Keys,MidChannel,2014,1584,25.21573333,-80.22856667,2.981324905,2322.5,70.49700941,7.5,8.5,1,61.5,,0.469558617,0.020756916,0.010937458,0.240536026,0,0,0.770636459,0.50125299,1.011172485,-0.509919494,Erosion,-0.470774587
FLK,UK,Upper Keys,MidChannel,2014,1146,25.15563333,-80.28663333,5.333999829,3458.806818,227.501774,10,4,3.5,65.5,,0.552938414,0.009847189,0.038591605,0.225254459,0,0,0.895470001,0.601377209,1.12072446,-0.519347252,Erosion,-0.479478606
FLK,UK,Upper Keys,MidChannel,2014,1165,25.09331667,-80.31968333,6.857999781,724.4318182,172.214994,0,1,0,97.5,,0,0.002403622,0,0.151428178,0,0,0.486267576,0.002403622,0.637695754,-0.635292132,Erosion,-0.586522764
FLK,UK,Upper Keys,MidChannel,2014,1135,25.06058333,-80.35911667,2.987039904,1711.647727,93.34012055,9,3.5,1,61,,0.494118768,0.008435502,0.01079482,0.185581048,0,0,0.973588417,0.51334909,1.159169465,-0.645820375,Erosion,-0.596242787
FLK,UK,Upper Keys,MidChannel,2014,1147,25.15986667,-80.28541667,4.335378809,2733.494318,150.1479781,6.5,7,1,72.5,,0.324660436,0.01699914,0.010876807,0.237987965,0,0.001515959,1.052217703,0.352536383,1.291721628,-0.939185245,Erosion,-0.867086964
FLK,UK,Upper Keys,MidChannel,2014,1207,25.10786667,-80.3061,4.733364555,1984.857955,197.6167662,5,5.5,1.5,72,,0.246896152,0.01338833,0.016354131,0.22273313,0,0,1.004152382,0.276638613,1.226885513,-0.950246899,Erosion,-0.87729945
FLK,UK,Upper Keys,MidChannel,2014,1205,25.12328333,-80.2975,3.165230668,3655.369318,1244.293724,13,10,2,53,,0.899589194,0.024824033,0.02223693,0.248240327,0,0,2.148994952,0.946650156,2.397235279,-1.450585123,Erosion,-1.339228291
FLK,UK,Upper Keys,MidChannel,2014,1208,25.11208333,-80.30316667,4.067907562,3409.090909,763.8145316,9,9,3,79.5,,0.583722971,0.022392236,0.033430949,0.248802621,0,0,3.182993113,0.639546155,3.431795734,-2.792249579,Erosion,-2.577897409
FLK,UK,Upper Keys,MidChannel,2014,1144,25.10521667,-80.3074,4.448174858,2596.420455,256.346138,3,7,1.5,66,,0.144855412,0.017448197,0.0167462,0.246767358,0,0.003031919,3.096071047,0.179049809,3.345870323,-3.166820514,Erosion,-2.923713718
FLK,UK,Upper Keys,MidChannel,2014,1204,25.12256667,-80.29783333,3.027679903,2784.715909,384.1437135,4.5,9,2,69.5,,0.329724694,0.022872069,0.022764884,0.2541341,0,0,3.290724529,0.375361647,3.544858629,-3.169496982,Erosion,-2.926184722
FLK,UK,Upper Keys,Offshore,2014,1167,25.17176667,-80.242,13.5551329,738.6363636,27.94818577,7,9,2,62.5,,0.431790684,0.0216,0.021498776,0.2124,0,0.001515959,0.004341525,0.47488946,0.218257485,0.256631975,Stasis,0.23693115
FLK,UK,Upper Keys,Offshore,2014,1287,24.95463333,-80.45288333,15.46411715,1072.443182,180.7817914,6,3.5,1.5,78,,0.500172488,0.008481642,0.016280797,0.234,0,0,0.246781868,0.524934928,0.480781868,0.04415306,Stasis,0.040763569
FLK,UK,Upper Keys,Offshore,2014,1149,24.98601667,-80.41505,4.853353691,937.5,5.456688685,6,17,2.5,64.5,,0.193096365,0.041915891,0.027608466,0.241632782,0,0,0.000180299,0.262620722,0.241813081,0.020807641,Stasis,0.019210304
FLK,UK,Upper Keys,Offshore,2014,1172,25.11553333,-80.28231667,10.66799966,951.7045455,49.82543994,3.5,2,1,88.5,,0.217884053,0.005050932,0.01131134,0.237393817,0,0.001515959,0.074847928,0.234246325,0.313757704,-0.079511379,Stasis,-0.073407542
FLK,UK,Upper Keys,Offshore,2014,1138,25.17676667,-80.24105,9.601199693,2031.25,47.99535301,3,5.5,1,75.5,,0.141359944,0.013287509,0.010820651,0.208976285,0,0,0.046301254,0.165468104,0.255277539,-0.089809434,Stasis,-0.082915048
FLK,UK,Upper Keys,Offshore,2014,1239,24.90976667,-80.54125,5.550876745,419.0340909,22.49206928,2,2,2,84.5,,0.095384505,0.004807171,0.021530894,0.210001605,0,0,0.00425774,0.12172257,0.214259345,-0.092536775,Stasis,-0.085433019
FLK,UK,Upper Keys,Offshore,2014,1243,24.914,-80.53533333,4.724399849,1546.676136,49.71562653,0,20.5,0,79,,0,0.049247336,0,0.159601607,0,0,0.008097592,0.049247336,0.1676992,-0.118451864,Stasis,-0.109358689
FLK,UK,Upper Keys,Offshore,2014,1168,25.08708333,-80.31131667,9.601199693,511.3636364,9.680439293,0,2.5,0,91.5,,0,0.00600823,0,0.152609052,0,0,0.001986054,0.00600823,0.154595106,-0.148586875,Stasis,-0.137180331
FLK,UK,Upper Keys,Offshore,2014,1288,24.95541667,-80.45583333,11.29937106,632.1022727,25.21678895,1,0,1,97,,0.05348041,0,0.010915613,0.222,0,0,0.004062295,0.064396023,0.226062295,-0.161666271,Stasis,-0.149255663
FLK,UK,Upper Keys,Offshore,2014,1197,25.14628333,-80.2574,7.467599761,795.4545455,4.895474929,0,1,0,99.5,,0,0.002404967,0,0.173157619,0,0,0.000281218,0.002404967,0.173438838,-0.171033871,Stasis,-0.157904142
FLK,UK,Upper Keys,Offshore,2014,1164,25.07745,-80.3239,6.490854338,1008.522727,12.50011133,0,0,0,91,,0,0,0,0.176824782,0,0,0.000967758,0,0.17779254,-0.17779254,Stasis,-0.164143969
FLK,UK,Upper Keys,Offshore,2014,1193,25.22271667,-80.2195,6.857999781,1406.25,36.43398457,5.5,15,0,73,,0.2569529,0.037146168,0,0.230306243,0,0.001515959,0.242239393,0.294099068,0.474061595,-0.179962527,Stasis,-0.166147373
FLK,UK,Upper Keys,Offshore,2014,1214,25.01423333,-80.37548333,3.047999902,426.1363636,2.299339624,0,1,0,99,,0,0.002404201,0,0.20435705,0,0,0,0.002404201,0.20435705,-0.20195285,Stasis,-0.186449568
FLK,UK,Upper Keys,Offshore,2014,1241,24.9439,-80.47963333,3.505199888,901.9886364,8.659011635,0,1,0,100.5,,0,0.002408945,0,0.2064,0,0,0.000902093,0.002408945,0.207302093,-0.204893148,Stasis,-0.189164149
FLK,UK,Upper Keys,Offshore,2014,1305,24.84475,-80.62246667,10.36319967,728.0113636,114.0109548,4.5,2,3,86.5,,0.252749421,0.004881121,0.032793165,0.233073531,0,0,0.264809232,0.290423707,0.497882764,-0.207459056,Stasis,-0.19153308
FLK,UK,Upper Keys,Offshore,2014,1209,25.03803333,-80.35083333,2.285999927,1335.227273,7.9454545,0,2,0,99.5,,0,0.004821094,0,0.231412519,0,0.001515959,0.000281218,0.004821094,0.233209696,-0.228388602,Stasis,-0.210855931
FLK,UK,Upper Keys,Offshore,2014,1285,24.9562,-80.45698333,6.945085492,802.5852273,26.7543032,1,3,1,88,,0.060475195,0.00751272,0.01121627,0.2244,0,0,0.162264612,0.079204185,0.386664612,-0.307460426,Stasis,-0.283857661
FLK,UK,Upper Keys,Offshore,2014,1271,24.90533333,-80.5269,12.20372268,1207.386364,69.44292427,4,1,2.5,82.5,,0.203261563,0.002432156,0.027233528,0.222164994,0,0,0.380632584,0.232927246,0.602797579,-0.369870332,Stasis,-0.341476556
FLK,UK,Upper Keys,Offshore,2014,1286,24.95166667,-80.4599,5.357445982,1597.954545,230.3405682,4,4,2,83.5,,0.229452587,0.00977495,0.021890569,0.2388,0,0,0.425292698,0.261118106,0.664092698,-0.402974592,Stasis,-0.372039507
FLK,UK,Upper Keys,Offshore,2014,1303,24.84703333,-80.622,4.952999842,953.2954545,113.850269,3,4,1,84,,0.130260933,0.009701163,0.010862663,0.240103773,0,0,0.38262041,0.150824758,0.622724183,-0.471899425,Stasis,-0.435673199
FLK,UK,Upper Keys,Offshore,2014,1216,25.0119,-80.37018333,11.42999963,1320.340909,76.34734052,3,1,1,90,,0.099656807,0.002405993,0.010776231,0.23819333,0,0,0.359490002,0.112839031,0.597683331,-0.4848443,Stasis,-0.447624336
FLK,UK,Upper Keys,Offshore,2014,1295,24.92136667,-80.50513333,10.28699967,982.9545455,106.5040816,3,6,2.5,89.5,,0.104482681,0.014466348,0.026997289,0.188405457,0,0,0.465084341,0.145946317,0.653489798,-0.507543481,Erosion,-0.468580973
FLK,UK,Upper Keys,Offshore,2014,1157,25.03936667,-80.34421667,7.249159768,1335.227273,42.48335442,1,8,1,75.5,,0.048837755,0.019623366,0.010986416,0.242839158,0,0.001515959,0.375461401,0.079447537,0.619816518,-0.540368981,Erosion,-0.498886563
FLK,UK,Upper Keys,Offshore,2014,1176,24.9877,-80.41231667,11.06328715,2175.681818,108.2192604,4,5,1.5,81.5,,0.170241775,0.012112847,0.016275712,0.241045657,0,0.001515959,0.537503698,0.198630333,0.780065314,-0.581434981,Erosion,-0.536800056
FLK,UK,Upper Keys,Offshore,2014,1194,25.20215,-80.22315,11.72754248,1767.357955,544.3057209,9,11,2,59.5,,0.383475214,0.0264,0.021498776,0.2184,0,0,0.814012784,0.43137399,1.032412784,-0.601038794,Erosion,-0.554898947
FLK,UK,Upper Keys,Offshore,2014,1174,25.27713333,-80.17595,12.3443996,1115.056818,363.6646295,1,2,0,90,,0.058039726,0.004806778,0,0.240338881,0,0,0.434210195,0.062846503,0.674549076,-0.611702572,Erosion,-0.5647441
FLK,UK,Upper Keys,Offshore,2014,1185,25.2045,-80.22876667,5.115559837,1448.863636,124.2178532,5,8,2,73,,0.273871252,0.019538678,0.021878004,0.221031299,0,0.001515959,0.846927611,0.315287934,1.06947487,-0.754186936,Erosion,-0.69629039
FLK,UK,Upper Keys,Offshore,2014,1161,25.24091667,-80.20061667,7.162799771,2059.602273,155.4538944,9,13.5,2,73.5,,0.303698008,0.032623376,0.021646995,0.234404998,0,0,0.932474838,0.35796838,1.166879836,-0.808911456,Erosion,-0.746813882
FLK,UK,Upper Keys,Offshore,2014,1140,25.25446667,-80.20515,9.184639706,1448.863636,79.4999234,4,5.5,1,80.5,,0.211955412,0.013344602,0.010867145,0.208661057,0,0,0.920292687,0.236167159,1.128953743,-0.892786584,Erosion,-0.824250181
FLK,UK,Upper Keys,Offshore,2014,1201,25.14823333,-80.25866667,7.162799771,1430.397727,75.23648709,0,0,0,100,,0,0,0,0.186261682,0,0,0.831435046,0,1.017696728,-1.017696728,Erosion,-0.939571369
FLK,UK,Upper Keys,Offshore,2014,1159,25.13328333,-80.26426667,8.549639727,944.6022727,100.3709567,1,3.5,1,93.5,,0.014758306,0.00864495,0.011062848,0.238353633,0,0,0.905286123,0.034466105,1.143639756,-1.109173651,Erosion,-1.024025898
FLK,UK,Upper Keys,Offshore,2014,1605,25.28988333,-80.17503333,9.212178653,2088.068182,109.5909633,7,8.5,1,79,,0.347155172,0.020518092,0.010811614,0.190697557,0,0.001515959,1.477838312,0.378484878,1.670051828,-1.291566951,Erosion,-1.192417441
FLK,UK,Upper Keys,Offshore,2014,1210,25.03375,-80.35125,4.05129987,1893.522727,167.5446953,1,19,3,69,,0.014640525,0.0465552,0.032923678,0.238901683,0,0,1.192446044,0.094119403,1.431347727,-1.337228324,Erosion,-1.234573535
FLK,UK,Upper Keys,Offshore,2014,1171,24.99838333,-80.40056667,7.772399751,3080.994318,182.6090952,1,5,1,87.5,,0.01466187,0.01226923,0.010990559,0.201215367,0,0,1.280806028,0.037921658,1.482021395,-1.444099736,Erosion,-1.333240766
FLK,UK,Upper Keys,Offshore,2014,1306,24.84596667,-80.61915,10.89024965,617.8977273,191.4720149,2,0,4,90.5,,0.127121754,0,0.043552179,0.206631402,0,0,1.4629114,0.170673933,1.669542802,-1.498868869,Erosion,-1.383805446
FLK,UK,Upper Keys,Offshore,2014,1272,24.9136,-80.5137,10.45209967,2282.471591,324.6315283,3,1,2.307692308,75.69230769,,0.131284572,0.002425825,0.025073203,0.230267575,0,0,1.444805725,0.1587836,1.6750733,-1.5162897,Erosion,-1.399888935
FLK,UK,Upper Keys,Offshore,2014,1184,25.20366667,-80.22653333,5.714999817,1548.352273,136.5719939,2,11.5,2,77,,0.06294437,0.027964361,0.021782592,0.238304991,0,0,1.466237128,0.112691323,1.704542119,-1.591850796,Erosion,-1.469649445
FLK,UK,Upper Keys,Offshore,2014,1211,25.03613333,-80.346,11.73479962,1228.693182,140.1584948,3,6.5,2,71.5,,0.124964026,0.0156,0.021498776,0.2364,0,0,1.647802573,0.162062802,1.884202573,-1.722139771,Erosion,-1.589936547
FLK,UK,Upper Keys,Offshore,2014,1166,25.15958333,-80.24428333,15.38287451,1576.647727,195.1424214,5,6,2,78.5,,0.210484197,0.0144,0.021498776,0.1884,0,0,1.843294212,0.246382973,2.031694212,-1.78531124,Erosion,-1.648258542
